,ObservationDate,country,Confirmed,Deaths,Recovered,Code,latitude,longitude,New Confirmed,New Recovered,New Death
3619,03/21/2020,taiwan,153,2,28,TW,23.69781,120.96051499999999,18,2,0
3816,03/22/2020,taiwan,169,2,28,TW,23.69781,120.96051499999999,16,0,0
3974,03/23/2020,taiwan,195,2,28,TW,23.69781,120.96051499999999,26,0,0
4144,03/24/2020,taiwan,215,2,29,TW,23.69781,120.96051499999999,20,1,0
4310,03/25/2020,taiwan,235,2,29,TW,23.69781,120.96051499999999,20,0,0
4503,03/26/2020,taiwan,252,2,29,TW,23.69781,120.96051499999999,17,0,0
4662,03/27/2020,taiwan,267,2,29,TW,23.69781,120.96051499999999,15,0,0
4839,03/28/2020,taiwan,283,2,30,TW,23.69781,120.96051499999999,16,1,0
2784,03/16/2020,tanzania,1,0,0,TZ,-6.369028,34.888822,1,0,0
2943,03/17/2020,tanzania,1,0,0,TZ,-6.369028,34.888822,0,0,0
3105,03/18/2020,tanzania,3,0,0,TZ,-6.369028,34.888822,2,0,0
3271,03/19/2020,tanzania,6,0,0,TZ,-6.369028,34.888822,3,0,0
3443,03/20/2020,tanzania,6,0,0,TZ,-6.369028,34.888822,0,0,0
3620,03/21/2020,tanzania,6,0,0,TZ,-6.369028,34.888822,0,0,0
3815,03/22/2020,tanzania,12,0,0,TZ,-6.369028,34.888822,6,0,0
3966,03/23/2020,tanzania,12,0,0,TZ,-6.369028,34.888822,0,0,0
4136,03/24/2020,tanzania,12,0,0,TZ,-6.369028,34.888822,0,0,0
4311,03/25/2020,tanzania,12,0,0,TZ,-6.369028,34.888822,0,0,0
4492,03/26/2020,tanzania,13,0,0,TZ,-6.369028,34.888822,1,0,0
4663,03/27/2020,tanzania,13,0,1,TZ,-6.369028,34.888822,0,1,0
4840,03/28/2020,tanzania,14,0,1,TZ,-6.369028,34.888822,1,0,0
6,01/22/2020,thailand,2,0,0,TH,15.870032,100.992541,2,0,0
10,01/23/2020,thailand,3,0,0,TH,15.870032,100.992541,1,0,0
26,01/24/2020,thailand,5,0,0,TH,15.870032,100.992541,2,0,0
38,01/25/2020,thailand,7,0,0,TH,15.870032,100.992541,2,0,0
51,01/26/2020,thailand,8,0,2,TH,15.870032,100.992541,1,2,0
67,01/27/2020,thailand,8,0,2,TH,15.870032,100.992541,0,0,0
85,01/28/2020,thailand,14,0,5,TH,15.870032,100.992541,6,3,0
104,01/29/2020,thailand,14,0,5,TH,15.870032,100.992541,0,0,0
123,01/30/2020,thailand,14,0,5,TH,15.870032,100.992541,0,0,0
152,01/31/2020,thailand,19,0,5,TH,15.870032,100.992541,5,0,0
173,02/01/2020,thailand,19,0,5,TH,15.870032,100.992541,0,0,0
200,02/02/2020,thailand,19,0,5,TH,15.870032,100.992541,0,0,0
229,02/03/2020,thailand,19,0,5,TH,15.870032,100.992541,0,0,0
254,02/04/2020,thailand,25,0,5,TH,15.870032,100.992541,6,0,0
283,02/05/2020,thailand,25,0,5,TH,15.870032,100.992541,0,0,0
311,02/06/2020,thailand,25,0,5,TH,15.870032,100.992541,0,0,0
339,02/07/2020,thailand,25,0,5,TH,15.870032,100.992541,0,0,0
368,02/08/2020,thailand,32,0,10,TH,15.870032,100.992541,7,5,0
398,02/09/2020,thailand,32,0,10,TH,15.870032,100.992541,0,0,0
426,02/10/2020,thailand,32,0,10,TH,15.870032,100.992541,0,0,0
455,02/11/2020,thailand,33,0,10,TH,15.870032,100.992541,1,0,0
485,02/12/2020,thailand,33,0,10,TH,15.870032,100.992541,0,0,0
514,02/13/2020,thailand,33,0,12,TH,15.870032,100.992541,0,2,0
544,02/14/2020,thailand,33,0,12,TH,15.870032,100.992541,0,0,0
574,02/15/2020,thailand,33,0,12,TH,15.870032,100.992541,0,0,0
602,02/16/2020,thailand,34,0,14,TH,15.870032,100.992541,1,2,0
634,02/17/2020,thailand,35,0,15,TH,15.870032,100.992541,1,1,0
663,02/18/2020,thailand,35,0,15,TH,15.870032,100.992541,0,0,0
692,02/19/2020,thailand,35,0,15,TH,15.870032,100.992541,0,0,0
723,02/20/2020,thailand,35,0,15,TH,15.870032,100.992541,0,0,0
757,02/21/2020,thailand,35,0,17,TH,15.870032,100.992541,0,2,0
788,02/22/2020,thailand,35,0,17,TH,15.870032,100.992541,0,0,0
821,02/23/2020,thailand,35,0,21,TH,15.870032,100.992541,0,4,0
861,02/24/2020,thailand,35,0,21,TH,15.870032,100.992541,0,0,0
899,02/25/2020,thailand,37,0,22,TH,15.870032,100.992541,2,1,0
946,02/26/2020,thailand,40,0,22,TH,15.870032,100.992541,3,0,0
996,02/27/2020,thailand,40,0,22,TH,15.870032,100.992541,0,0,0
1053,02/28/2020,thailand,41,0,28,TH,15.870032,100.992541,1,6,0
1116,02/29/2020,thailand,42,0,28,TH,15.870032,100.992541,1,0,0
1175,03/01/2020,thailand,42,1,28,TH,15.870032,100.992541,0,0,1
1245,03/02/2020,thailand,43,1,31,TH,15.870032,100.992541,1,3,0
1323,03/03/2020,thailand,43,1,31,TH,15.870032,100.992541,0,0,0
1405,03/04/2020,thailand,43,1,31,TH,15.870032,100.992541,0,0,0
1491,03/05/2020,thailand,47,1,31,TH,15.870032,100.992541,4,0,0
1587,03/06/2020,thailand,48,1,31,TH,15.870032,100.992541,1,0,0
1701,03/07/2020,thailand,50,1,31,TH,15.870032,100.992541,2,0,0
1788,03/08/2020,thailand,50,1,31,TH,15.870032,100.992541,0,0,0
1898,03/09/2020,thailand,50,1,31,TH,15.870032,100.992541,0,0,0
2009,03/10/2020,thailand,53,1,33,TH,15.870032,100.992541,3,2,0
2125,03/11/2020,thailand,59,1,34,TH,15.870032,100.992541,6,1,0
2242,03/12/2020,thailand,70,1,34,TH,15.870032,100.992541,11,0,0
2363,03/13/2020,thailand,75,1,35,TH,15.870032,100.992541,5,1,0
2488,03/14/2020,thailand,82,1,35,TH,15.870032,100.992541,7,0,0
2634,03/15/2020,thailand,114,1,35,TH,15.870032,100.992541,32,0,0
2785,03/16/2020,thailand,147,1,35,TH,15.870032,100.992541,33,0,0
2944,03/17/2020,thailand,177,1,41,TH,15.870032,100.992541,30,6,0
3106,03/18/2020,thailand,212,1,42,TH,15.870032,100.992541,35,1,0
3272,03/19/2020,thailand,272,1,42,TH,15.870032,100.992541,60,0,0
3444,03/20/2020,thailand,322,1,42,TH,15.870032,100.992541,50,0,0
3621,03/21/2020,thailand,411,1,42,TH,15.870032,100.992541,89,0,0
3814,03/22/2020,thailand,599,1,44,TH,15.870032,100.992541,188,2,0
3967,03/23/2020,thailand,721,1,52,TH,15.870032,100.992541,122,8,0
4137,03/24/2020,thailand,827,4,52,TH,15.870032,100.992541,106,0,3
4312,03/25/2020,thailand,934,4,70,TH,15.870032,100.992541,107,18,0
4484,03/26/2020,thailand,1045,4,88,TH,15.870032,100.992541,111,18,0
4664,03/27/2020,thailand,1136,5,97,TH,15.870032,100.992541,91,9,1
4841,03/28/2020,thailand,1245,6,97,TH,15.870032,100.992541,109,0,1
2786,03/16/2020,the bahamas,1,0,0,,,,1,0,0
2945,03/17/2020,the bahamas,1,0,0,,,,0,0,0
3107,03/18/2020,the bahamas,1,0,0,,,,0,0,0
3273,03/19/2020,the bahamas,1,0,0,,,,0,0,0
3445,03/20/2020,the bahamas,1,0,0,,,,0,0,0
3622,03/21/2020,the bahamas,1,0,0,,,,0,0,0
2946,03/17/2020,the gambia,1,0,0,,,,1,0,0
3108,03/18/2020,the gambia,1,0,0,,,,0,0,0
3274,03/19/2020,the gambia,1,0,0,,,,0,0,0
3446,03/20/2020,the gambia,1,0,0,,,,0,0,0
3623,03/21/2020,the gambia,1,0,0,,,,0,0,0
3797,03/22/2020,timor-leste,1,0,0,TL,-8.874217,125.727539,1,0,0
3968,03/23/2020,timor-leste,1,0,0,TL,-8.874217,125.727539,0,0,0
4138,03/24/2020,timor-leste,1,0,0,TL,-8.874217,125.727539,0,0,0
4313,03/25/2020,timor-leste,1,0,0,TL,-8.874217,125.727539,0,0,0
4485,03/26/2020,timor-leste,1,0,0,TL,-8.874217,125.727539,0,0,0
4665,03/27/2020,timor-leste,1,0,0,TL,-8.874217,125.727539,0,0,0
4842,03/28/2020,timor-leste,1,0,0,TL,-8.874217,125.727539,0,0,0
1586,03/06/2020,togo,1,0,0,TG,8.619543,0.824782,1,0,0
1684,03/07/2020,togo,1,0,0,TG,8.619543,0.824782,0,0,0
1787,03/08/2020,togo,1,0,0,TG,8.619543,0.824782,0,0,0
1897,03/09/2020,togo,1,0,0,TG,8.619543,0.824782,0,0,0
2008,03/10/2020,togo,1,0,0,TG,8.619543,0.824782,0,0,0
2124,03/11/2020,togo,1,0,0,TG,8.619543,0.824782,0,0,0
2241,03/12/2020,togo,1,0,0,TG,8.619543,0.824782,0,0,0
2362,03/13/2020,togo,1,0,0,TG,8.619543,0.824782,0,0,0
2489,03/14/2020,togo,1,0,0,TG,8.619543,0.824782,0,0,0
2635,03/15/2020,togo,1,0,0,TG,8.619543,0.824782,0,0,0
2787,03/16/2020,togo,1,0,0,TG,8.619543,0.824782,0,0,0
2947,03/17/2020,togo,1,0,0,TG,8.619543,0.824782,0,0,0
3109,03/18/2020,togo,1,0,0,TG,8.619543,0.824782,0,0,0
3275,03/19/2020,togo,1,0,0,TG,8.619543,0.824782,0,0,0
3447,03/20/2020,togo,9,0,1,TG,8.619543,0.824782,8,1,0
3624,03/21/2020,togo,16,0,1,TG,8.619543,0.824782,7,0,0
3798,03/22/2020,togo,16,0,1,TG,8.619543,0.824782,0,0,0
3969,03/23/2020,togo,18,0,1,TG,8.619543,0.824782,2,0,0
4139,03/24/2020,togo,20,0,1,TG,8.619543,0.824782,2,0,0
4314,03/25/2020,togo,23,0,1,TG,8.619543,0.824782,3,0,0
4486,03/26/2020,togo,23,0,1,TG,8.619543,0.824782,0,0,0
4666,03/27/2020,togo,25,1,1,TG,8.619543,0.824782,2,0,1
4843,03/28/2020,togo,25,1,1,TG,8.619543,0.824782,0,0,0
2490,03/14/2020,trinidad and tobago,2,0,0,TT,10.691803,-61.222503,2,0,0
2636,03/15/2020,trinidad and tobago,2,0,0,TT,10.691803,-61.222503,0,0,0
2788,03/16/2020,trinidad and tobago,4,0,0,TT,10.691803,-61.222503,2,0,0
2948,03/17/2020,trinidad and tobago,5,0,0,TT,10.691803,-61.222503,1,0,0
3110,03/18/2020,trinidad and tobago,7,0,0,TT,10.691803,-61.222503,2,0,0
3276,03/19/2020,trinidad and tobago,9,0,0,TT,10.691803,-61.222503,2,0,0
3448,03/20/2020,trinidad and tobago,9,0,0,TT,10.691803,-61.222503,0,0,0
3625,03/21/2020,trinidad and tobago,49,0,1,TT,10.691803,-61.222503,40,1,0
3799,03/22/2020,trinidad and tobago,50,0,1,TT,10.691803,-61.222503,1,0,0
3970,03/23/2020,trinidad and tobago,51,0,1,TT,10.691803,-61.222503,1,0,0
4140,03/24/2020,trinidad and tobago,57,0,1,TT,10.691803,-61.222503,6,0,0
4315,03/25/2020,trinidad and tobago,60,1,1,TT,10.691803,-61.222503,3,0,1
4487,03/26/2020,trinidad and tobago,65,1,1,TT,10.691803,-61.222503,5,0,0
4667,03/27/2020,trinidad and tobago,66,2,1,TT,10.691803,-61.222503,1,0,1
4844,03/28/2020,trinidad and tobago,74,3,1,TT,10.691803,-61.222503,8,0,1
1404,03/04/2020,tunisia,1,0,0,TN,33.886917,9.537499,1,0,0
1490,03/05/2020,tunisia,1,0,0,TN,33.886917,9.537499,0,0,0
1585,03/06/2020,tunisia,1,0,0,TN,33.886917,9.537499,0,0,0
1683,03/07/2020,tunisia,1,0,0,TN,33.886917,9.537499,0,0,0
1786,03/08/2020,tunisia,2,0,0,TN,33.886917,9.537499,1,0,0
1896,03/09/2020,tunisia,2,0,0,TN,33.886917,9.537499,0,0,0
2007,03/10/2020,tunisia,5,0,0,TN,33.886917,9.537499,3,0,0
2123,03/11/2020,tunisia,7,0,0,TN,33.886917,9.537499,2,0,0
2263,03/12/2020,tunisia,7,0,0,TN,33.886917,9.537499,0,0,0
2361,03/13/2020,tunisia,16,0,0,TN,33.886917,9.537499,9,0,0
2491,03/14/2020,tunisia,18,0,0,TN,33.886917,9.537499,2,0,0
2637,03/15/2020,tunisia,18,0,0,TN,33.886917,9.537499,0,0,0
2789,03/16/2020,tunisia,20,0,0,TN,33.886917,9.537499,2,0,0
2949,03/17/2020,tunisia,24,0,0,TN,33.886917,9.537499,4,0,0
3111,03/18/2020,tunisia,29,0,0,TN,33.886917,9.537499,5,0,0
3277,03/19/2020,tunisia,39,1,0,TN,33.886917,9.537499,10,0,1
3449,03/20/2020,tunisia,54,1,0,TN,33.886917,9.537499,15,0,0
3626,03/21/2020,tunisia,60,1,0,TN,33.886917,9.537499,6,0,0
3800,03/22/2020,tunisia,75,3,1,TN,33.886917,9.537499,15,1,2
3971,03/23/2020,tunisia,89,3,1,TN,33.886917,9.537499,14,0,0
4141,03/24/2020,tunisia,114,4,1,TN,33.886917,9.537499,25,0,1
4316,03/25/2020,tunisia,173,5,2,TN,33.886917,9.537499,59,1,1
4488,03/26/2020,tunisia,197,6,2,TN,33.886917,9.537499,24,0,1
4668,03/27/2020,tunisia,227,6,2,TN,33.886917,9.537499,30,0,0
4845,03/28/2020,tunisia,278,8,2,TN,33.886917,9.537499,51,0,2
2122,03/11/2020,turkey,1,0,0,TR,38.963745,35.243322,1,0,0
2240,03/12/2020,turkey,1,0,0,TR,38.963745,35.243322,0,0,0
2360,03/13/2020,turkey,5,0,0,TR,38.963745,35.243322,4,0,0
2492,03/14/2020,turkey,5,0,0,TR,38.963745,35.243322,0,0,0
2638,03/15/2020,turkey,6,0,0,TR,38.963745,35.243322,1,0,0
2790,03/16/2020,turkey,18,0,0,TR,38.963745,35.243322,12,0,0
2951,03/17/2020,turkey,47,1,0,TR,38.963745,35.243322,29,0,1
3112,03/18/2020,turkey,98,1,0,TR,38.963745,35.243322,51,0,0
3278,03/19/2020,turkey,192,3,0,TR,38.963745,35.243322,94,0,2
3450,03/20/2020,turkey,359,4,0,TR,38.963745,35.243322,167,0,1
3627,03/21/2020,turkey,670,9,0,TR,38.963745,35.243322,311,0,5
3801,03/22/2020,turkey,1236,30,0,TR,38.963745,35.243322,566,0,21
3972,03/23/2020,turkey,1529,37,0,TR,38.963745,35.243322,293,0,7
4142,03/24/2020,turkey,1872,44,0,TR,38.963745,35.243322,343,0,7
4318,03/25/2020,turkey,2433,59,26,TR,38.963745,35.243322,561,26,15
4489,03/26/2020,turkey,3629,75,26,TR,38.963745,35.243322,1196,0,16
4669,03/27/2020,turkey,5698,92,42,TR,38.963745,35.243322,2069,16,17
4846,03/28/2020,turkey,7402,108,70,TR,38.963745,35.243322,1704,28,16
3630,03/21/2020,uganda,1,0,0,UG,1.373333,32.290275,1,0,0
3804,03/22/2020,uganda,1,0,0,UG,1.373333,32.290275,0,0,0
3984,03/23/2020,uganda,9,0,0,UG,1.373333,32.290275,8,0,0
4154,03/24/2020,uganda,9,0,0,UG,1.373333,32.290275,0,0,0
4320,03/25/2020,uganda,14,0,0,UG,1.373333,32.290275,5,0,0
4493,03/26/2020,uganda,14,0,0,UG,1.373333,32.290275,0,0,0
4672,03/27/2020,uganda,23,0,0,UG,1.373333,32.290275,9,0,0
4849,03/28/2020,uganda,30,0,0,UG,1.373333,32.290275,7,0,0
148,01/31/2020,uk,2,0,0,GB,55.378051,-3.435973,2,0,0
175,02/01/2020,uk,2,0,0,GB,55.378051,-3.435973,0,0,0
202,02/02/2020,uk,2,0,0,GB,55.378051,-3.435973,0,0,0
230,02/03/2020,uk,2,0,0,GB,55.378051,-3.435973,0,0,0
256,02/04/2020,uk,2,0,0,GB,55.378051,-3.435973,0,0,0
285,02/05/2020,uk,2,0,0,GB,55.378051,-3.435973,0,0,0
312,02/06/2020,uk,2,0,0,GB,55.378051,-3.435973,0,0,0
341,02/07/2020,uk,3,0,0,GB,55.378051,-3.435973,1,0,0
370,02/08/2020,uk,3,0,0,GB,55.378051,-3.435973,0,0,0
399,02/09/2020,uk,3,0,0,GB,55.378051,-3.435973,0,0,0
428,02/10/2020,uk,8,0,0,GB,55.378051,-3.435973,5,0,0
457,02/11/2020,uk,8,0,0,GB,55.378051,-3.435973,0,0,0
486,02/12/2020,uk,9,0,1,GB,55.378051,-3.435973,1,1,0
513,02/13/2020,uk,9,0,1,GB,55.378051,-3.435973,0,0,0
545,02/14/2020,uk,9,0,1,GB,55.378051,-3.435973,0,0,0
575,02/15/2020,uk,9,0,1,GB,55.378051,-3.435973,0,0,0
604,02/16/2020,uk,9,0,8,GB,55.378051,-3.435973,0,7,0
635,02/17/2020,uk,9,0,8,GB,55.378051,-3.435973,0,0,0
662,02/18/2020,uk,9,0,8,GB,55.378051,-3.435973,0,0,0
694,02/19/2020,uk,9,0,8,GB,55.378051,-3.435973,0,0,0
726,02/20/2020,uk,9,0,8,GB,55.378051,-3.435973,0,0,0
758,02/21/2020,uk,9,0,8,GB,55.378051,-3.435973,0,0,0
791,02/22/2020,uk,9,0,8,GB,55.378051,-3.435973,0,0,0
823,02/23/2020,uk,9,0,8,GB,55.378051,-3.435973,0,0,0
862,02/24/2020,uk,13,0,8,GB,55.378051,-3.435973,4,0,0
900,02/25/2020,uk,13,0,8,GB,55.378051,-3.435973,0,0,0
947,02/26/2020,uk,13,0,8,GB,55.378051,-3.435973,0,0,0
997,02/27/2020,uk,15,0,8,GB,55.378051,-3.435973,2,0,0
1054,02/28/2020,uk,20,0,8,GB,55.378051,-3.435973,5,0,0
1117,02/29/2020,uk,23,0,8,GB,55.378051,-3.435973,3,0,0
1174,03/01/2020,uk,36,0,8,GB,55.378051,-3.435973,13,0,0
1244,03/02/2020,uk,40,0,8,GB,55.378051,-3.435973,4,0,0
1322,03/03/2020,uk,51,0,8,GB,55.378051,-3.435973,11,0,0
1403,03/04/2020,uk,85,0,8,GB,55.378051,-3.435973,34,0,0
1489,03/05/2020,uk,115,1,8,GB,55.378051,-3.435973,30,0,1
1584,03/06/2020,uk,163,2,8,GB,55.378051,-3.435973,48,0,1
1682,03/07/2020,uk,206,2,18,GB,55.378051,-3.435973,43,10,0
1785,03/08/2020,uk,273,3,18,GB,55.378051,-3.435973,67,0,1
1895,03/09/2020,uk,321,4,18,GB,55.378051,-3.435973,48,0,1
2006,03/10/2020,uk,382,6,18,GB,55.378051,-3.435973,61,0,2
2121,03/11/2020,uk,459,8,19,GB,55.378051,-3.435973,77,1,2
2239,03/12/2020,uk,459,8,19,GB,55.378051,-3.435973,0,0,0
2359,03/13/2020,uk,801,8,19,GB,55.378051,-3.435973,342,0,0
2494,03/14/2020,uk,1143,21,19,GB,55.378051,-3.435973,342,0,13
2639,03/15/2020,uk,1144,21,19,GB,55.378051,-3.435973,1,0,0
2792,03/16/2020,uk,1551,56,21,GB,55.378051,-3.435973,407,2,35
2959,03/17/2020,uk,1960,56,53,GB,55.378051,-3.435973,409,32,0
3113,03/18/2020,uk,2642,72,67,GB,55.378051,-3.435973,682,14,16
3279,03/19/2020,uk,2716,138,67,GB,55.378051,-3.435973,74,0,66
3452,03/20/2020,uk,4014,178,67,GB,55.378051,-3.435973,1298,0,40
3628,03/21/2020,uk,5067,234,67,GB,55.378051,-3.435973,1053,0,56
3802,03/22/2020,uk,5741,282,95,GB,55.378051,-3.435973,674,28,48
3973,03/23/2020,uk,6726,336,140,GB,55.378051,-3.435973,985,45,54
4143,03/24/2020,uk,8164,423,140,GB,55.378051,-3.435973,1438,0,87
4327,03/25/2020,uk,9640,466,140,GB,55.378051,-3.435973,1476,0,43
4490,03/26/2020,uk,11812,580,150,GB,55.378051,-3.435973,2172,10,114
4671,03/27/2020,uk,14745,761,151,GB,55.378051,-3.435973,2933,1,181
4847,03/28/2020,uk,17312,1021,151,GB,55.378051,-3.435973,2567,0,260
1320,03/03/2020,ukraine,1,0,0,UA,48.379433,31.16558,1,0,0
1401,03/04/2020,ukraine,1,0,0,UA,48.379433,31.16558,0,0,0
1487,03/05/2020,ukraine,1,0,0,UA,48.379433,31.16558,0,0,0
1582,03/06/2020,ukraine,1,0,0,UA,48.379433,31.16558,0,0,0
1680,03/07/2020,ukraine,1,0,0,UA,48.379433,31.16558,0,0,0
1783,03/08/2020,ukraine,1,0,0,UA,48.379433,31.16558,0,0,0
1893,03/09/2020,ukraine,1,0,0,UA,48.379433,31.16558,0,0,0
2004,03/10/2020,ukraine,1,0,0,UA,48.379433,31.16558,0,0,0
2119,03/11/2020,ukraine,1,0,0,UA,48.379433,31.16558,0,0,0
2237,03/12/2020,ukraine,1,0,0,UA,48.379433,31.16558,0,0,0
2353,03/13/2020,ukraine,3,1,0,UA,48.379433,31.16558,2,0,1
2495,03/14/2020,ukraine,3,1,0,UA,48.379433,31.16558,0,0,0
2641,03/15/2020,ukraine,3,1,0,UA,48.379433,31.16558,0,0,0
2793,03/16/2020,ukraine,7,1,0,UA,48.379433,31.16558,4,0,0
2953,03/17/2020,ukraine,14,2,0,UA,48.379433,31.16558,7,0,1
3115,03/18/2020,ukraine,14,2,0,UA,48.379433,31.16558,0,0,0
3281,03/19/2020,ukraine,16,2,0,UA,48.379433,31.16558,2,0,0
3453,03/20/2020,ukraine,29,3,0,UA,48.379433,31.16558,13,0,1
3631,03/21/2020,ukraine,47,3,1,UA,48.379433,31.16558,18,1,0
3805,03/22/2020,ukraine,73,3,1,UA,48.379433,31.16558,26,0,0
3976,03/23/2020,ukraine,73,3,1,UA,48.379433,31.16558,0,0,0
4146,03/24/2020,ukraine,97,3,1,UA,48.379433,31.16558,24,0,0
4321,03/25/2020,ukraine,145,5,1,UA,48.379433,31.16558,48,0,2
4502,03/26/2020,ukraine,196,5,1,UA,48.379433,31.16558,51,0,0
4673,03/27/2020,ukraine,310,5,5,UA,48.379433,31.16558,114,4,0
4850,03/28/2020,ukraine,356,9,5,UA,48.379433,31.16558,46,0,4
103,01/29/2020,united arab emirates,4,0,0,AE,23.424076,53.847818000000004,4,0,0
121,01/30/2020,united arab emirates,4,0,0,AE,23.424076,53.847818000000004,0,0,0
150,01/31/2020,united arab emirates,4,0,0,AE,23.424076,53.847818000000004,0,0,0
177,02/01/2020,united arab emirates,4,0,0,AE,23.424076,53.847818000000004,0,0,0
204,02/02/2020,united arab emirates,5,0,0,AE,23.424076,53.847818000000004,1,0,0
232,02/03/2020,united arab emirates,5,0,0,AE,23.424076,53.847818000000004,0,0,0
258,02/04/2020,united arab emirates,5,0,0,AE,23.424076,53.847818000000004,0,0,0
287,02/05/2020,united arab emirates,5,0,0,AE,23.424076,53.847818000000004,0,0,0
314,02/06/2020,united arab emirates,5,0,0,AE,23.424076,53.847818000000004,0,0,0
343,02/07/2020,united arab emirates,5,0,0,AE,23.424076,53.847818000000004,0,0,0
372,02/08/2020,united arab emirates,7,0,0,AE,23.424076,53.847818000000004,2,0,0
401,02/09/2020,united arab emirates,7,0,0,AE,23.424076,53.847818000000004,0,0,0
430,02/10/2020,united arab emirates,8,0,0,AE,23.424076,53.847818000000004,1,0,0
459,02/11/2020,united arab emirates,8,0,0,AE,23.424076,53.847818000000004,0,0,0
489,02/12/2020,united arab emirates,8,0,1,AE,23.424076,53.847818000000004,0,1,0
516,02/13/2020,united arab emirates,8,0,1,AE,23.424076,53.847818000000004,0,0,0
547,02/14/2020,united arab emirates,8,0,1,AE,23.424076,53.847818000000004,0,0,0
577,02/15/2020,united arab emirates,8,0,3,AE,23.424076,53.847818000000004,0,2,0
606,02/16/2020,united arab emirates,9,0,4,AE,23.424076,53.847818000000004,1,1,0
637,02/17/2020,united arab emirates,9,0,4,AE,23.424076,53.847818000000004,0,0,0
666,02/18/2020,united arab emirates,9,0,4,AE,23.424076,53.847818000000004,0,0,0
696,02/19/2020,united arab emirates,9,0,4,AE,23.424076,53.847818000000004,0,0,0
728,02/20/2020,united arab emirates,9,0,4,AE,23.424076,53.847818000000004,0,0,0
760,02/21/2020,united arab emirates,9,0,4,AE,23.424076,53.847818000000004,0,0,0
793,02/22/2020,united arab emirates,13,0,4,AE,23.424076,53.847818000000004,4,0,0
825,02/23/2020,united arab emirates,13,0,4,AE,23.424076,53.847818000000004,0,0,0
856,02/24/2020,united arab emirates,13,0,4,AE,23.424076,53.847818000000004,0,0,0
894,02/25/2020,united arab emirates,13,0,4,AE,23.424076,53.847818000000004,0,0,0
948,02/26/2020,united arab emirates,13,0,4,AE,23.424076,53.847818000000004,0,0,0
999,02/27/2020,united arab emirates,13,0,4,AE,23.424076,53.847818000000004,0,0,0
1044,02/28/2020,united arab emirates,19,0,5,AE,23.424076,53.847818000000004,6,1,0
1105,02/29/2020,united arab emirates,21,0,5,AE,23.424076,53.847818000000004,2,0,0
1169,03/01/2020,united arab emirates,21,0,5,AE,23.424076,53.847818000000004,0,0,0
1239,03/02/2020,united arab emirates,21,0,5,AE,23.424076,53.847818000000004,0,0,0
1319,03/03/2020,united arab emirates,27,0,5,AE,23.424076,53.847818000000004,6,0,0
1400,03/04/2020,united arab emirates,27,0,5,AE,23.424076,53.847818000000004,0,0,0
1483,03/05/2020,united arab emirates,29,0,5,AE,23.424076,53.847818000000004,2,0,0
1581,03/06/2020,united arab emirates,29,0,5,AE,23.424076,53.847818000000004,0,0,0
1679,03/07/2020,united arab emirates,45,0,7,AE,23.424076,53.847818000000004,16,2,0
1778,03/08/2020,united arab emirates,45,0,7,AE,23.424076,53.847818000000004,0,0,0
1892,03/09/2020,united arab emirates,45,0,7,AE,23.424076,53.847818000000004,0,0,0
2003,03/10/2020,united arab emirates,74,0,12,AE,23.424076,53.847818000000004,29,5,0
2145,03/11/2020,united arab emirates,74,0,17,AE,23.424076,53.847818000000004,0,5,0
2236,03/12/2020,united arab emirates,85,0,17,AE,23.424076,53.847818000000004,11,0,0
2356,03/13/2020,united arab emirates,85,0,17,AE,23.424076,53.847818000000004,0,0,0
2496,03/14/2020,united arab emirates,85,0,17,AE,23.424076,53.847818000000004,0,0,0
2642,03/15/2020,united arab emirates,98,0,23,AE,23.424076,53.847818000000004,13,6,0
2794,03/16/2020,united arab emirates,98,0,23,AE,23.424076,53.847818000000004,0,0,0
2954,03/17/2020,united arab emirates,98,0,23,AE,23.424076,53.847818000000004,0,0,0
3116,03/18/2020,united arab emirates,113,0,26,AE,23.424076,53.847818000000004,15,3,0
3282,03/19/2020,united arab emirates,140,0,31,AE,23.424076,53.847818000000004,27,5,0
3455,03/20/2020,united arab emirates,140,2,31,AE,23.424076,53.847818000000004,0,0,2
3663,03/21/2020,united arab emirates,153,2,38,AE,23.424076,53.847818000000004,13,7,0
3806,03/22/2020,united arab emirates,153,2,38,AE,23.424076,53.847818000000004,0,0,0
3977,03/23/2020,united arab emirates,198,2,41,AE,23.424076,53.847818000000004,45,3,0
4147,03/24/2020,united arab emirates,248,2,45,AE,23.424076,53.847818000000004,50,4,0
4322,03/25/2020,united arab emirates,333,2,52,AE,23.424076,53.847818000000004,85,7,0
4494,03/26/2020,united arab emirates,333,2,52,AE,23.424076,53.847818000000004,0,0,0
4674,03/27/2020,united arab emirates,405,2,52,AE,23.424076,53.847818000000004,72,0,0
4851,03/28/2020,united arab emirates,468,2,52,AE,23.424076,53.847818000000004,63,0,0
2497,03/14/2020,uruguay,4,0,0,UY,-32.522779,-55.765834999999996,4,0,0
2643,03/15/2020,uruguay,4,0,0,UY,-32.522779,-55.765834999999996,0,0,0
2795,03/16/2020,uruguay,8,0,0,UY,-32.522779,-55.765834999999996,4,0,0
